cell_kind,calib_policy,eval_policy,alpha,delta,perturbation,n_eval,n_oracle,mc_seed,cvar_truth,cvar_est,cvar_ci_lo,cvar_ci_hi,ci_covers_truth,audit_p,audit_reject,audit_p_xf,audit_reject_xf,t_hat,runtime_sec
power_curve,base,clone,0.1,0.05,tail,2000,500,300004,0.2703645200486027,0.21481480866348937,0.17505841413288953,0.25884577753400717,false,0.1626886940468697,false,0.7499064878498642,false,0.36,1.7141246795654297
power_curve,base,clone,0.1,0.05,tail,2000,500,300005,0.2703645200486027,0.2656926413960589,0.23398198619795016,0.3038871509284264,true,0.23704687444983197,false,0.6147476055648935,false,0.40479999999999994,1.7658209800720215
power_curve,base,clone,0.1,0.05,tail,2000,500,300006,0.2703645200486027,0.20309917910093728,0.15788529126966952,0.24557409304017447,false,2.1434742536463602e-8,true,0.08815337991871097,false,0.33368,1.9614169597625732
power_curve,base,clone,0.1,0.05,tail,2000,500,300007,0.2703645200486027,0.24639888558761455,0.1996617292496256,0.2825282027406234,true,0.002442606225272592,true,0.2730420913267746,false,0.38,1.792421817779541
power_curve,base,clone,0.1,0.05,tail,2000,500,300000,0.2703645200486027,0.23871304028335216,0.2019586631460305,0.27620759146227314,true,0.0002253705471898515,true,0.21306875196490094,false,0.36479999999999996,1.7421188354492188
power_curve,base,clone,0.1,0.05,tail,2000,500,300001,0.2703645200486027,0.23242087086021437,0.18998680063459428,0.2775304750623387,true,0.8276589524553708,false,0.9391874669867767,false,0.39,1.8133220672607422
power_curve,base,clone,0.1,0.05,tail,2000,500,300002,0.2703645200486027,0.2447963503685615,0.18863918698525947,0.28687964655358733,true,0.9202585643230021,false,0.9860577441171641,false,0.3806666666666666,1.991480827331543
power_curve,base,clone,0.1,0.05,tail,2000,500,300003,0.2703645200486027,0.2053840552979723,0.1726160880124954,0.2485583030974441,false,0.011753964939575257,true,0.2642410490444247,false,0.355,1.7782299518585205
power_curve,base,clone,0.1,0.05,tail,2000,500,300008,0.2703645200486027,0.2139073885120355,0.17886457817078016,0.24939889560159256,false,9.844245881795999e-7,true,0.008471363770495954,true,0.30733333333333335,1.6804909706115723
power_curve,base,clone,0.1,0.05,tail,2000,500,300009,0.2703645200486027,0.24525316440520997,0.21791555629450932,0.2901144437700711,true,0.9313505510540369,false,0.9853101819331516,false,0.38489999999999996,1.7576730251312256
power_curve,base,clone,0.1,0.05,tail,2000,500,300010,0.2703645200486027,0.209990591241922,0.17238530411656341,0.250244415381489,false,0.00008281682984356831,true,0.11495924292256443,false,0.3340000000000001,1.9291529655456543
power_curve,base,clone,0.1,0.05,tail,2000,500,300011,0.2703645200486027,0.22912695786758575,0.19544144124406143,0.2737801981556581,true,9.057315197846805e-8,true,0.1231750526451324,false,0.3311133333333335,1.7639799118041992
power_curve,base,clone,0.1,0.05,tail,2000,500,300012,0.2703645200486027,0.22596724887194192,0.1965129242728854,0.2597401430022566,false,0.005771385055968858,true,0.31134187746608855,false,0.3557866666666667,1.7954471111297607
power_curve,base,clone,0.1,0.05,tail,2000,500,300013,0.2703645200486027,0.24860905552554233,0.21693755928800368,0.29447230936721674,true,0.6882012235259392,false,0.9222690749351004,false,0.38,1.7631738185882568
power_curve,base,clone,0.1,0.05,tail,2000,500,300014,0.2703645200486027,0.26684506021037935,0.2359593045757165,0.29949465336178127,true,0.9683469568065899,false,0.9915119988512324,false,0.415,1.7382283210754395
power_curve,base,clone,0.1,0.05,tail,2000,500,300015,0.2703645200486027,0.21601547689753686,0.1878737164146284,0.26246145716893804,false,0.047336748153065766,true,0.4364203879184415,false,0.3604533333333333,1.7796392440795898
power_curve,base,clone,0.1,0.05,tail,2000,500,300016,0.2703645200486027,0.2370835319203285,0.20471174232695302,0.2770740989411982,true,0.19865952314875024,false,0.7527484565022295,false,0.36,1.7033190727233887
power_curve,base,clone,0.1,0.05,tail,2000,500,300017,0.2703645200486027,0.27134415368297055,0.22931237826920658,0.3087568533217369,true,0.0024866914857406552,true,0.4969891245562055,false,0.38999999999999996,1.8468279838562012
power_curve,base,clone,0.1,0.05,tail,2000,500,300018,0.2703645200486027,0.21854088659122878,0.17476816573744527,0.26071636523222125,false,9.738654327406948e-12,true,0.013856279472410193,true,0.365,1.7727549076080322
power_curve,base,clone,0.1,0.05,tail,2000,500,300019,0.2703645200486027,0.22610902164733995,0.1878482581729856,0.27529304868302135,true,0.35354555751151917,false,0.8651865035365229,false,0.37479999999999997,1.813953161239624
power_curve,base,clone,0.1,0.05,tail,2000,500,300020,0.2703645200486027,0.23652990874119373,0.2015861261703219,0.2759557225944585,true,0.228413497259928,false,0.7600759158235427,false,0.35810000000000014,1.7286229133605957
power_curve,base,clone,0.1,0.05,tail,2000,500,300021,0.2703645200486027,0.24968756523485575,0.21671461068415013,0.29272083937571275,true,0.3430310500302546,false,0.853959336413362,false,0.35000000000000003,1.809330940246582
power_curve,base,clone,0.1,0.05,tail,2000,500,300022,0.2703645200486027,0.27341451238857506,0.22952782396539953,0.3103046912583935,true,0.00024194988763259762,true,0.2839718491019013,false,0.40499999999999997,1.744974136352539
power_curve,base,clone,0.1,0.05,tail,2000,500,300023,0.2703645200486027,0.24941022421048512,0.20515581589500206,0.2831244739908688,true,0.770191921199312,false,0.941351506645482,false,0.39469999999999994,1.8334081172943115
power_curve,base,clone,0.1,0.05,tail,2000,500,300028,0.2703645200486027,0.282628752851233,0.24348310357013578,0.32382463039220666,true,0.1892711340310933,false,0.6838865957552429,false,0.4072500000000003,1.714845895767212
power_curve,base,clone,0.1,0.05,tail,2000,500,300029,0.2703645200486027,0.23244877912148149,0.19416056765331,0.27583760474012986,true,1.911601367199367e-7,true,0.09933535867482945,false,0.33368,1.7862441539764404
power_curve,base,clone,0.1,0.05,tail,2000,500,300030,0.2703645200486027,0.25582206265388635,0.21921196804626164,0.30672423241482366,true,0.012919690506587811,true,0.3442621194465403,false,0.43200000000000005,1.7197189331054688
power_curve,base,clone,0.1,0.05,tail,2000,500,300031,0.2703645200486027,0.2249192453128022,0.18533864725316193,0.2580260172634546,false,9.048811469125617e-6,true,0.024250606935430574,true,0.36479999999999996,1.7723619937896729
power_curve,base,clone,0.1,0.05,tail,2000,500,300024,0.2703645200486027,0.22627468935088987,0.19263194065093564,0.27152213617928495,true,0.027669707416702827,true,0.5486143160667283,false,0.38480000000000003,1.7631218433380127
power_curve,base,clone,0.1,0.05,tail,2000,500,300025,0.2703645200486027,0.24843095466070705,0.20944283030619984,0.28192717588840555,true,0.0351194602642968,true,0.5392669903587908,false,0.4066666666666666,1.7765529155731201
power_curve,base,clone,0.1,0.05,tail,2000,500,300026,0.2703645200486027,0.20384581409021324,0.1707125471466166,0.24198821261358533,false,1.4168342077347518e-7,true,0.06302305277066111,false,0.30866666666666664,1.737307071685791
power_curve,base,clone,0.1,0.05,tail,2000,500,300027,0.2703645200486027,0.2159074022323609,0.17328649516928252,0.26279082664331915,false,0.00011036658495744422,true,0.3625138672244945,false,0.365,1.8264808654785156
power_curve,base,clone,0.1,0.05,tail,2000,500,300032,0.2703645200486027,0.2624846000960615,0.22589556189038085,0.312560474379736,true,0.02722010020884169,true,0.5775505614970375,false,0.3711199999999999,1.7136640548706055
power_curve,base,clone,0.1,0.05,tail,2000,500,300033,0.2703645200486027,0.2675968047670687,0.2349676002007325,0.3014394349349505,true,0.2573090065007977,false,0.686424034963911,false,0.39999999999999997,1.7759559154510498
power_curve,base,clone,0.1,0.05,tail,2000,500,300034,0.2703645200486027,0.230065828934152,0.19103577646982953,0.27395221388717605,true,0.25733394823933153,false,0.7343912175223175,false,0.39,1.7414116859436035
power_curve,base,clone,0.1,0.05,tail,2000,500,300035,0.2703645200486027,0.24217670135336727,0.20649212767844238,0.275362079848131,true,0.004557939411124146,true,0.3804237984123394,false,0.35000000000000003,1.7997918128967285
power_curve,base,clone,0.1,0.05,tail,2000,500,300036,0.2703645200486027,0.2505780083877735,0.21741578085144925,0.288055625423412,true,0.014342576511029215,true,0.5963427979668927,false,0.3532200000000002,1.8205621242523193
power_curve,base,clone,0.1,0.05,tail,2000,500,300037,0.2703645200486027,0.2583271664296989,0.21849947108174186,0.3033203357609088,true,0.08999322574803004,false,0.6548258081169576,false,0.39970000000000006,1.7496159076690674
power_curve,base,clone,0.1,0.05,tail,2000,500,300038,0.2703645200486027,0.23012469065325475,0.1967089414194627,0.27804224659088306,true,0.1472112908915073,false,0.5893915067479278,false,0.3949,1.7354457378387451
power_curve,base,clone,0.1,0.05,tail,2000,500,300039,0.2703645200486027,0.22359912812352659,0.18800290864823438,0.27127538602927476,true,0.2593079548762194,false,0.8656874487161568,false,0.375,1.862595796585083
power_curve,base,clone,0.1,0.05,tail,2000,500,300040,0.2703645200486027,0.22036856873946625,0.19326277408599515,0.2587467204455524,false,0.00013766569119699756,true,0.12146388710310718,false,0.3406666666666666,1.8029849529266357
power_curve,base,clone,0.1,0.05,tail,2000,500,300041,0.2703645200486027,0.2511905802372975,0.20332151646056304,0.286996573478881,true,0.022069069961570653,true,0.4251266254471673,false,0.4042,1.8139472007751465
power_curve,base,clone,0.1,0.05,tail,2000,500,300042,0.2703645200486027,0.23492126084391327,0.20259708855745043,0.27277646233313724,true,0.00011183858611552022,true,0.1411230378213859,false,0.33866666666666667,1.7766268253326416
power_curve,base,clone,0.1,0.05,tail,2000,500,300043,0.2703645200486027,0.2509842892318139,0.21440344702733757,0.2884786530080032,true,0.041086085487052504,true,0.547807522469844,false,0.41479999999999995,1.7779629230499268
power_curve,base,clone,0.1,0.05,tail,2000,500,300044,0.2703645200486027,0.2564655965079995,0.22602996131177477,0.2973398344903341,true,0.2648708776264772,false,0.731320077323103,false,0.38,1.7960820198059082
power_curve,base,clone,0.1,0.05,tail,2000,500,300045,0.2703645200486027,0.2479817075696314,0.21568900137603972,0.2957125976120007,true,7.992873970019687e-6,true,0.16171080990871445,false,0.3485533333333334,1.7368810176849365
power_curve,base,clone,0.1,0.05,tail,2000,500,300046,0.2703645200486027,0.2164077424225325,0.17483730315619259,0.2664476513232698,false,0.27130312841226,false,0.6823707590792547,false,0.38480000000000003,1.7355408668518066
power_curve,base,clone,0.1,0.05,tail,2000,500,300047,0.2703645200486027,0.22724139528689058,0.18876768016007528,0.26975109330845615,false,0.00007510249743725161,true,0.04838884390629672,true,0.38,1.891186237335205
power_curve,base,clone,0.1,0.05,tail,2000,500,300052,0.2703645200486027,0.21888647449362855,0.16300162749772934,0.26143212875726235,false,0.013596269938650596,true,0.6249727415434829,false,0.3532200000000002,1.800032138824463
power_curve,base,clone,0.1,0.05,tail,2000,500,300053,0.2703645200486027,0.24880299972341838,0.2044818997626277,0.29639445159986944,true,0.03351818306292487,true,0.521992207779058,false,0.415,1.7389168739318848
power_curve,base,clone,0.1,0.05,tail,2000,500,300054,0.2703645200486027,0.22193343241537625,0.19082895305319678,0.25893565675277913,false,0.524819516201175,false,0.8393182023199954,false,0.35000000000000003,1.819493055343628
power_curve,base,clone,0.1,0.05,tail,2000,500,300055,0.2703645200486027,0.2615288351067653,0.2253425075322546,0.31019068553834855,true,0.6384063522930923,false,0.9232356042948453,false,0.415,1.7826361656188965
power_curve,base,clone,0.1,0.05,tail,2000,500,300048,0.2703645200486027,0.23036969521652775,0.2031578497830818,0.26820713673461793,false,0.057298317250054964,false,0.4683759334663292,false,0.375,1.8435420989990234
power_curve,base,clone,0.1,0.05,tail,2000,500,300049,0.2703645200486027,0.22768490284475074,0.1765804416149352,0.28090364343016927,true,0.8113221156496961,false,0.9756369961159844,false,0.365,1.7652359008789062
power_curve,base,clone,0.1,0.05,tail,2000,500,300050,0.2703645200486027,0.22231856873327158,0.1904949800866159,0.25717488826518414,false,0.0006636018402943478,true,0.26775742697882343,false,0.34276666666666694,1.8425936698913574
power_curve,base,clone,0.1,0.05,tail,2000,500,300051,0.2703645200486027,0.23086793503558337,0.19451620632366984,0.26746332571492,false,2.5625055311007117e-7,true,0.01597203394463187,true,0.365,1.7717869281768799
power_curve,base,clone,0.1,0.05,tail,2000,500,300056,0.2703645200486027,0.21954455323640817,0.1812490550389133,0.26186261623798734,false,3.4218519393558466e-6,true,0.08017802677938468,false,0.41200000000000003,1.8190889358520508
power_curve,base,clone,0.1,0.05,tail,2000,500,300057,0.2703645200486027,0.21884983170075092,0.18932167796980257,0.25822112855983315,false,0.00004534771017394856,true,0.027999101056558673,true,0.38,1.705307960510254
power_curve,base,clone,0.1,0.05,tail,2000,500,300058,0.2703645200486027,0.22052185255654116,0.1775935469897789,0.25887180383470154,false,0.00001743857151614847,true,0.12433699616281679,false,0.3340000000000001,1.8755340576171875
power_curve,base,clone,0.1,0.05,tail,2000,500,300059,0.2703645200486027,0.21502293610937584,0.17267114524538738,0.2643594187015135,false,0.08242943469475217,false,0.7556133876782776,false,0.32466666666666666,1.8376860618591309
power_curve,base,clone,0.1,0.05,tail,2000,500,300068,0.2703645200486027,0.2267144792106306,0.17441058733196954,0.2645317093179067,false,0.6056518028661888,false,0.9403032707977778,false,0.35000000000000003,1.7951250076293945
power_curve,base,clone,0.1,0.05,tail,2000,500,300069,0.2703645200486027,0.26337572111269375,0.2302975069265931,0.30709027890893614,true,0.46306269358078134,false,0.8251928405584246,false,0.40499999999999997,1.8278570175170898
power_curve,base,clone,0.1,0.05,tail,2000,500,300070,0.2703645200486027,0.21857848750542466,0.17052460453107265,0.2606133309338886,false,0.10153059106325535,false,0.6456318897780016,false,0.365,1.7396600246429443
power_curve,base,clone,0.1,0.05,tail,2000,500,300071,0.2703645200486027,0.24302798708611367,0.19778765024695882,0.2845656779758615,true,0.46005685398027496,false,0.8902575052905684,false,0.39499999999999996,1.7088587284088135
power_curve,base,clone,0.1,0.05,tail,2000,500,300060,0.2703645200486027,0.20184518793553183,0.1707823467031803,0.24523747592880465,false,1.442891361946863e-10,true,0.001260318041347741,true,0.33536000000000005,1.7651760578155518
power_curve,base,clone,0.1,0.05,tail,2000,500,300061,0.2703645200486027,0.25161529162370405,0.21652640679988855,0.28523561624276494,true,1.1102230246251565e-16,true,0.001558472942022271,true,0.3464533333333334,1.8412423133850098
power_curve,base,clone,0.1,0.05,tail,2000,500,300062,0.2703645200486027,0.2845397418643703,0.25003771591736557,0.3265357874731837,true,0.00006302955356496387,true,0.10684202396472986,false,0.42000000000000004,1.7843668460845947
power_curve,base,clone,0.1,0.05,tail,2000,500,300063,0.2703645200486027,0.2401797087314412,0.20544846226417027,0.27661792496197996,true,0.2154616698471128,false,0.771533679572089,false,0.39,1.7902369499206543
power_curve,base,clone,0.1,0.05,tail,2000,500,300064,0.2703645200486027,0.2784623474548781,0.24454304604753538,0.31459809612935746,true,0.4231339764551699,false,0.8061006899270892,false,0.41,1.7530598640441895
power_curve,base,clone,0.1,0.05,tail,2000,500,300065,0.2703645200486027,0.24176420933077153,0.2088688457895484,0.2786585259163286,true,0.4875407548697508,false,0.8274454115601337,false,0.39459999999999995,1.8797199726104736
power_curve,base,clone,0.1,0.05,tail,2000,500,300066,0.2703645200486027,0.2303823864318458,0.18603374278299395,0.277342364440036,true,0.38170419790667054,false,0.8725169004080893,false,0.365,1.7506837844848633
power_curve,base,clone,0.1,0.05,tail,2000,500,300067,0.2703645200486027,0.2470593920440161,0.2165600428987545,0.27988983723007416,true,6.784218187783075e-6,true,0.2966152545074765,false,0.3406666666666666,1.7398326396942139
power_curve,base,clone,0.1,0.05,tail,2000,500,300072,0.2703645200486027,0.20756020898405234,0.1654660596214963,0.25452097766172005,false,1.2009873717744313e-7,true,0.08717505229261668,false,0.3340000000000001,1.801008939743042
power_curve,base,clone,0.1,0.05,tail,2000,500,300073,0.2703645200486027,0.2693371181661026,0.21938215489714938,0.30502590583771544,true,0.3114390322213244,false,0.7163490306519319,false,0.40499999999999997,1.8130109310150146
power_curve,base,clone,0.1,0.05,tail,2000,500,300074,0.2703645200486027,0.2201583880885004,0.17893988277545178,0.2614194459640708,false,0.00029127688979224686,true,0.21944778104772023,false,0.38,1.7790708541870117
power_curve,base,clone,0.1,0.05,tail,2000,500,300075,0.2703645200486027,0.25747769487061833,0.22654734567373203,0.29679037411214026,true,0.0931198937527894,false,0.5413282192538514,false,0.39999999999999997,1.730626106262207
power_curve,base,clone,0.1,0.05,tail,2000,500,300076,0.2703645200486027,0.2385382122369061,0.2062930969657762,0.2811332151525889,true,0.6937134410025834,false,0.9412646259918205,false,0.38,1.7826049327850342
power_curve,base,clone,0.1,0.05,tail,2000,500,300077,0.2703645200486027,0.20049490026578717,0.17347659643742563,0.24497195213114198,false,0.0249207352756442,true,0.5156429628544492,false,0.33368,1.9093668460845947
power_curve,base,clone,0.1,0.05,tail,2000,500,300078,0.2703645200486027,0.24461980281014856,0.20399640856257986,0.2833093138552939,true,0.010223000671195859,true,0.505162845642649,false,0.41200000000000003,1.7619409561157227
power_curve,base,clone,0.1,0.05,tail,2000,500,300079,0.2703645200486027,0.2591189360500432,0.21887361572255284,0.30212597962520754,true,0.7080929244877433,false,0.930050244031425,false,0.40469999999999995,1.7350189685821533
power_curve,base,clone,0.1,0.05,tail,2000,500,300080,0.2703645200486027,0.25997982096355166,0.20861203603204756,0.2973801737807102,true,0.05236222686043568,false,0.5455803021836712,false,0.415,1.7533209323883057
power_curve,base,clone,0.1,0.05,tail,2000,500,300081,0.2703645200486027,0.2565186030607276,0.21517822734118353,0.29919835004963924,true,0.376399426577009,false,0.8394633253047954,false,0.4066666666666666,1.8617169857025146
power_curve,base,clone,0.1,0.05,tail,2000,500,300082,0.2703645200486027,0.24750901000261552,0.2073818877319883,0.2980531873132344,true,0.00584718436703513,true,0.25197017335204497,false,0.40479999999999994,1.7911391258239746
power_curve,base,clone,0.1,0.05,tail,2000,500,300083,0.2703645200486027,0.2527326856144567,0.21198472278972214,0.3002833659151252,true,0.0025227225407215004,true,0.19088694128115313,false,0.415,1.7488491535186768
power_curve,base,clone,0.1,0.05,tail,2000,500,300088,0.2703645200486027,0.20449399627433335,0.17378579472385638,0.2453264024488557,false,0.0011755053994745301,true,0.35852879497376633,false,0.30245333333333335,1.7764337062835693
power_curve,base,clone,0.1,0.05,tail,2000,500,300089,0.2703645200486027,0.2431953242604167,0.20365568562481312,0.27631411404104267,true,0.002082768156021375,true,0.4645523593295404,false,0.3464533333333334,1.6773080825805664
power_curve,base,clone,0.1,0.05,tail,2000,500,300090,0.2703645200486027,0.22150581455041335,0.1840839017510538,0.2574247734020652,false,0.16585754115514229,false,0.620374733752498,false,0.3748,1.7488460540771484
power_curve,base,clone,0.1,0.05,tail,2000,500,300091,0.2703645200486027,0.24844037516613224,0.20625036964911875,0.3004059935713552,true,0.022444684344177568,true,0.5883445908247984,false,0.3672500000000003,1.763373613357544
power_curve,base,clone,0.1,0.05,tail,2000,500,300092,0.2703645200486027,0.21165001501430847,0.1788820026405302,0.2595780805338451,false,2.729665216083532e-7,true,0.014391855930518394,true,0.37479999999999997,1.8054070472717285
power_curve,base,clone,0.1,0.05,tail,2000,500,300093,0.2703645200486027,0.22562634653296149,0.18950860246211695,0.25684783750834334,false,8.505605864073118e-8,true,0.1843652607188797,false,0.33568,1.7102911472320557
power_curve,base,clone,0.1,0.05,tail,2000,500,300094,0.2703645200486027,0.2739046307429256,0.2357312477149767,0.30552847081307777,true,0.01333847460017501,true,0.5385780942280924,false,0.40479999999999994,1.7130401134490967
power_curve,base,clone,0.1,0.05,tail,2000,500,300095,0.2703645200486027,0.20171353689305832,0.17188260201785452,0.24996596198608437,false,1.9687268709711603e-6,true,0.17617126289460605,false,0.375,1.7793240547180176
power_curve,base,clone,0.1,0.05,tail,2000,500,300084,0.2703645200486027,0.2378597793254649,0.20723998484961073,0.28043583786332116,true,0.5843733601809095,false,0.8881952256586821,false,0.38970000000000005,1.8258161544799805
power_curve,base,clone,0.1,0.05,tail,2000,500,300085,0.2703645200486027,0.21372684884061913,0.17120996856947038,0.26700218755998817,false,0.00005034040284046526,true,0.1684047391270459,false,0.38185000000000013,1.739142894744873
power_curve,base,clone,0.1,0.05,tail,2000,500,300086,0.2703645200486027,0.2399558771152997,0.2115677544052971,0.2917318938872255,true,0.062096698571380116,false,0.7277366061963317,false,0.35000000000000003,1.7167141437530518
power_curve,base,clone,0.1,0.05,tail,2000,500,300087,0.2703645200486027,0.26165060420769093,0.21752997183241124,0.3036944255622649,true,0.16018021420232742,false,0.7219558491749298,false,0.40195000000000014,1.7933833599090576
power_curve,base,clone,0.1,0.05,tail,2000,500,300096,0.2703645200486027,0.24423370160557759,0.20407961924838747,0.288174137753781,true,0.3076144463773369,false,0.7582994214846812,false,0.3511199999999999,1.8497731685638428
power_curve,base,clone,0.1,0.05,tail,2000,500,300097,0.2703645200486027,0.23088341191182535,0.1873414881818662,0.27479796371945525,true,0.005476600677574939,true,0.5337909812492152,false,0.3672500000000003,1.7258291244506836
power_curve,base,clone,0.1,0.05,tail,2000,500,300098,0.2703645200486027,0.24409427267036662,0.19784244451118835,0.28318694302127523,true,0.9012814627689969,false,0.9783243247555137,false,0.39499999999999996,1.694775104522705
power_curve,base,clone,0.1,0.05,tail,2000,500,300099,0.2703645200486027,0.21053887093063972,0.16357534280160693,0.2592893460873396,false,0.00002886007673197355,true,0.18756878267142263,false,0.375,1.736772060394287
power_curve,base,clone,0.1,0.1,tail,2000,500,400000,0.2703645200486027,0.2173211600363251,0.1852808888522151,0.25626707383257014,false,4.042531953629691e-8,true,0.04746519695068263,true,0.36205000000000015,1.7832612991333008
power_curve,base,clone,0.1,0.1,tail,2000,500,400001,0.2703645200486027,0.26425771771895135,0.22449101406037303,0.30468293988350587,true,0.07051326385210688,false,0.5496799652439419,false,0.43200000000000005,1.7672159671783447
power_curve,base,clone,0.1,0.1,tail,2000,500,400002,0.2703645200486027,0.2079198300549499,0.17395368053342178,0.24404458497437492,false,0.021378767239037977,true,0.40871957224873123,false,0.3245599999999999,1.7329328060150146
power_curve,base,clone,0.1,0.1,tail,2000,500,400003,0.2703645200486027,0.21871405519543347,0.18597388575166318,0.25922643648293237,false,0.00002556155388455661,true,0.07327147973284442,false,0.32466666666666666,1.778418779373169
power_curve,base,clone,0.1,0.1,tail,2000,500,400004,0.2703645200486027,0.228356279142313,0.16645958145423032,0.28048321604783233,true,0.00018750004085332783,true,0.17311870340757074,false,0.40499999999999997,1.8438720703125
power_curve,base,clone,0.1,0.1,tail,2000,500,400005,0.2703645200486027,0.22416333230174482,0.18896578024575014,0.271372839134422,true,0.019395778653903184,true,0.36941153864851994,false,0.38,1.7543258666992188
power_curve,base,clone,0.1,0.1,tail,2000,500,400006,0.2703645200486027,0.23118306905594044,0.19054718378924165,0.26404676457496346,false,0.8358939475639904,false,0.9700235110996394,false,0.375,1.7004680633544922
power_curve,base,clone,0.1,0.1,tail,2000,500,400007,0.2703645200486027,0.21632345656095708,0.18257138989853905,0.28806000292603834,true,0.00019812556219378497,true,0.3131419906719237,false,0.3604533333333333,1.8151757717132568
power_curve,base,clone,0.1,0.1,tail,2000,500,400008,0.2703645200486027,0.19731950857475805,0.1562752636733868,0.24217461103789187,false,1.9317158983511717e-10,true,0.044852732148186525,true,0.35,1.7415051460266113
power_curve,base,clone,0.1,0.1,tail,2000,500,400009,0.2703645200486027,0.21586712749062917,0.16497367446085287,0.2651568211146329,false,0.00006102692442477853,true,0.22980817252960906,false,0.38970000000000005,1.688843011856079
power_curve,base,clone,0.1,0.1,tail,2000,500,400010,0.2703645200486027,0.19488318614751374,0.16251246294841923,0.22857951644104968,false,1.1091128016005314e-13,true,0.0013466761203877464,true,0.30866666666666664,1.9406347274780273
power_curve,base,clone,0.1,0.1,tail,2000,500,400011,0.2703645200486027,0.18155359153589745,0.14144568620188855,0.21281218150871442,false,1.1102230246251565e-16,true,0.0005569471937691972,true,0.2689933333333334,2.2276248931884766
power_curve,base,clone,0.1,0.1,tail,2000,500,400012,0.2703645200486027,0.2696115310273052,0.21371238416560343,0.3062495955916832,true,5.929392392634014e-7,true,0.2056574497054412,false,0.3773333333333334,1.699620246887207
power_curve,base,clone,0.1,0.1,tail,2000,500,400013,0.2703645200486027,0.21652033675903917,0.17555456200033845,0.27375111587411216,true,0.14469826640273653,false,0.5450707373194029,false,0.37989999999999996,1.7186779975891113
power_curve,base,clone,0.1,0.1,tail,2000,500,400014,0.2703645200486027,0.2290187606277551,0.19224874688312454,0.2768288785498677,true,0.01965281938154484,true,0.5324016163045351,false,0.3711199999999999,1.9432799816131592
power_curve,base,clone,0.1,0.1,tail,2000,500,400015,0.2703645200486027,0.21909300114664326,0.18805916122801386,0.26068298864293943,false,1.303561936172315e-8,true,0.04665431518287533,true,0.3340000000000001,2.2409422397613525
power_curve,base,clone,0.1,0.1,tail,2000,500,400016,0.2703645200486027,0.2013843128282335,0.17421072033350696,0.2350176221488773,false,1.1102230246251565e-16,true,0.00022919616635075357,true,0.32466666666666666,1.7374019622802734
power_curve,base,clone,0.1,0.1,tail,2000,500,400017,0.2703645200486027,0.21907472135986794,0.1734594356833864,0.27060148368660875,true,0.026559262551843377,true,0.6697293000814499,false,0.39,1.7412710189819336
power_curve,base,clone,0.1,0.1,tail,2000,500,400018,0.2703645200486027,0.2633065277513287,0.2288987393176474,0.3068761694313628,true,0.03885306810944533,true,0.4699318009941289,false,0.40499999999999997,2.071014881134033
power_curve,base,clone,0.1,0.1,tail,2000,500,400019,0.2703645200486027,0.23146911692186317,0.19714905287087692,0.2743603795185918,true,0.00010070215008650685,true,0.30494118241421,false,0.3406666666666666,2.0548529624938965
power_curve,base,clone,0.1,0.1,tail,2000,500,400020,0.2703645200486027,0.21732846105417827,0.17921608023737398,0.26788045057167587,false,0.08938114344355719,false,0.6838381504901001,false,0.35000000000000003,1.7732901573181152
power_curve,base,clone,0.1,0.1,tail,2000,500,400021,0.2703645200486027,0.22281951253148585,0.1893584497261089,0.2659341917326494,false,7.79344477541688e-6,true,0.06355554710370037,false,0.3298933333333333,1.7571163177490234
power_curve,base,clone,0.1,0.1,tail,2000,500,400022,0.2703645200486027,0.23644730745216658,0.18871603520602237,0.27896030449801945,true,0.05340109231240597,false,0.7706861729419209,false,0.3711199999999999,2.092550039291382
power_curve,base,clone,0.1,0.1,tail,2000,500,400023,0.2703645200486027,0.2276877774521164,0.19739339947385318,0.258160304865483,false,0.00006295319531257615,true,0.06891231888425442,false,0.3464533333333334,2.1893458366394043
power_curve,base,clone,0.1,0.1,tail,2000,500,400024,0.2703645200486027,0.21242336370748804,0.17587088416793187,0.2512415321329132,false,0.008126756619062925,true,0.413631087721676,false,0.35000000000000003,1.6808440685272217
power_curve,base,clone,0.1,0.1,tail,2000,500,400025,0.2703645200486027,0.2298773679583285,0.19354419817360954,0.27319211943873406,true,0.3273466113188739,false,0.819039880924076,false,0.39695000000000025,1.738037109375
power_curve,base,clone,0.1,0.1,tail,2000,500,400026,0.2703645200486027,0.28125457121845576,0.25000841835716325,0.31900040113724937,true,0.14422276337395934,false,0.5782006784649514,false,0.41479999999999995,2.072840929031372
power_curve,base,clone,0.1,0.1,tail,2000,500,400027,0.2703645200486027,0.20884426346569057,0.17505238364205597,0.2481727519912627,false,5.327828340506713e-6,true,0.09955237132189709,false,0.375,2.29099178314209
power_curve,base,clone,0.1,0.1,tail,2000,500,400028,0.2703645200486027,0.2539776914019658,0.20809598339016275,0.3011477253150583,true,0.000030952148829421766,true,0.054094091197939065,false,0.43533333333333335,1.7540349960327148
power_curve,base,clone,0.1,0.1,tail,2000,500,400029,0.2703645200486027,0.2162853722844217,0.1908961856787112,0.25361011319960003,false,0.016327622541354114,true,0.3789871648271086,false,0.35000000000000003,1.7113149166107178
power_curve,base,clone,0.1,0.1,tail,2000,500,400030,0.2703645200486027,0.22534155310056964,0.18940411629485587,0.26546933815020096,false,0.143890038393666,false,0.6789092641172368,false,0.36479999999999996,2.158076286315918
