policy,alpha,rep,delta,omega_estimator,n_calib,n_audit,n_eval,estimate,mean_ref,t_hat,truth_cvar,truth_mean,abs_error,alpha1_collapse_err,audit_W,audit_p,audit_g1,audit_g2,audit_decision
left_skew,0.1,0,0.0,analytical,244,56,500,0.403639484952693,0.694889618370749,0.5,0.4000320738436575,0.7142857142857143,0.003607411109035452,0.0,0.610156771184762,0.7370655968037629,-0.010714285714285716,0.0012886579140742604,PASS
left_skew,0.1,0,0.0,boot_remax_ridge,244,56,500,0.403639484952693,0.694889618370749,0.5,0.4000320738436575,0.7142857142857143,0.003607411109035452,0.0,0.006043582810958109,0.9969827696108667,-0.010714285714285716,0.0012886579140742604,PASS
left_skew,0.1,0,0.0,boot_remax_no_ridge,244,56,500,0.403639484952693,0.694889618370749,0.5,0.4000320738436575,0.7142857142857143,0.003607411109035452,0.0,0.6973505433526306,0.7056222285940299,-0.010714285714285716,0.0012886579140742604,PASS
left_skew,0.1,0,0.0,boot_fixed,244,56,500,0.403639484952693,0.694889618370749,0.5,0.4000320738436575,0.7142857142857143,0.003607411109035452,0.0,0.5575680863618995,0.7567033008088077,-0.010714285714285716,0.0012886579140742604,PASS
left_skew,0.1,1,0.0,analytical,245,55,500,0.42954261142443145,0.723312020647095,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.029510537580773932,0.0,7.4753871959080485,0.023808952871829825,-0.009090909090909089,-0.008144281664415245,REFUSE-LEVEL
left_skew,0.1,1,0.0,boot_remax_ridge,245,55,500,0.42954261142443145,0.723312020647095,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.029510537580773932,0.0,0.007908120790335878,0.9960537466084588,-0.009090909090909089,-0.008144281664415245,PASS
left_skew,0.1,1,0.0,boot_remax_no_ridge,245,55,500,0.42954261142443145,0.723312020647095,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.029510537580773932,0.0,25.557451489779165,2.8201351605083858e-6,-0.009090909090909089,-0.008144281664415245,REFUSE-LEVEL
left_skew,0.1,1,0.0,boot_fixed,245,55,500,0.42954261142443145,0.723312020647095,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.029510537580773932,0.0,8.457714616597793,0.014569028948797635,-0.009090909090909089,-0.008144281664415245,REFUSE-LEVEL
left_skew,0.1,2,0.0,analytical,255,45,500,0.4043809172425602,0.709981161577892,0.5,0.4000320738436575,0.7142857142857143,0.00434884339890268,0.0,4.139305438530517,0.1262296112061534,-0.03333333333333334,0.0010109447733755567,PASS
left_skew,0.1,2,0.0,boot_remax_ridge,255,45,500,0.4043809172425602,0.709981161577892,0.5,0.4000320738436575,0.7142857142857143,0.00434884339890268,0.0,0.047185977487247836,0.9766831499070405,-0.03333333333333334,0.0010109447733755567,PASS
left_skew,0.1,2,0.0,boot_remax_no_ridge,255,45,500,0.4043809172425602,0.709981161577892,0.5,0.4000320738436575,0.7142857142857143,0.00434884339890268,0.0,2.9032951214221745,0.23418413749377354,-0.03333333333333334,0.0010109447733755567,PASS
left_skew,0.1,2,0.0,boot_fixed,255,45,500,0.4043809172425602,0.709981161577892,0.5,0.4000320738436575,0.7142857142857143,0.00434884339890268,0.0,4.475509046627348,0.10669782306060027,-0.03333333333333334,0.0010109447733755567,PASS
left_skew,0.1,3,0.0,analytical,236,64,500,0.43661775173883705,0.731253821676098,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.036585677895179525,0.0,6.364351138840182,0.04149528098482658,0.134375,0.009875894801568894,REFUSE-LEVEL
left_skew,0.1,3,0.0,boot_remax_ridge,236,64,500,0.43661775173883705,0.731253821676098,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.036585677895179525,0.0,1.012203758986318,0.6028409512445947,0.134375,0.009875894801568894,PASS
left_skew,0.1,3,0.0,boot_remax_no_ridge,236,64,500,0.43661775173883705,0.731253821676098,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.036585677895179525,0.0,8.205412339659702,0.016527887556679777,0.134375,0.009875894801568894,REFUSE-LEVEL
left_skew,0.1,3,0.0,boot_fixed,236,64,500,0.43661775173883705,0.731253821676098,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.036585677895179525,0.0,5.8114165285344015,0.05471002771823774,0.134375,0.009875894801568894,PASS
left_skew,1.0,0,0.0,analytical,244,56,500,0.6948896183707489,0.694889618370749,1.0,0.7142857142857143,0.7142857142857143,0.019396095914965383,1.1102230246251565e-16,3.8341237153800787,0.14703834767444524,0.0,-0.03565972986015776,PASS
left_skew,1.0,0,0.0,boot_remax_ridge,244,56,500,0.6948896183707489,0.694889618370749,1.0,0.7142857142857143,0.7142857142857143,0.019396095914965383,1.1102230246251565e-16,0.06990868110380048,0.9656495062745102,0.0,-0.03565972986015776,PASS
left_skew,1.0,0,0.0,boot_remax_no_ridge,244,56,500,0.6948896183707489,0.694889618370749,1.0,0.7142857142857143,0.7142857142857143,0.019396095914965383,1.1102230246251565e-16,3.824016545667587,0.14778329919397404,0.0,-0.03565972986015776,PASS
left_skew,1.0,0,0.0,boot_fixed,244,56,500,0.6948896183707489,0.694889618370749,1.0,0.7142857142857143,0.7142857142857143,0.019396095914965383,1.1102230246251565e-16,3.824016545667587,0.14778329919397404,0.0,-0.03565972986015776,PASS
left_skew,0.1,4,0.0,analytical,248,52,500,0.4158618529168827,0.7250079665489352,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.015829779073225192,0.0,0.19243798738515497,0.9082650899618299,0.015384615384615389,0.0023901448664362755,PASS
left_skew,0.1,4,0.0,boot_remax_ridge,248,52,500,0.4158618529168827,0.7250079665489352,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.015829779073225192,0.0,0.011574120750494278,0.9942296524038176,0.015384615384615389,0.0023901448664362755,PASS
left_skew,0.1,4,0.0,boot_remax_no_ridge,248,52,500,0.4158618529168827,0.7250079665489352,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.015829779073225192,0.0,0.20177067245125457,0.9040366872017789,0.015384615384615389,0.0023901448664362755,PASS
left_skew,0.1,4,0.0,boot_fixed,248,52,500,0.4158618529168827,0.7250079665489352,0.5166666666666666,0.4000320738436575,0.7142857142857143,0.015829779073225192,0.0,0.15903898918029682,0.9235600153691337,0.015384615384615389,0.0023901448664362755,PASS
left_skew,1.0,1,0.0,analytical,245,55,500,0.7233120206470949,0.723312020647095,0.9833333333333333,0.7142857142857143,0.7142857142857143,0.009026306361380576,1.1102230246251565e-16,0.8523110790794665,0.6530147646052946,0.0,-0.012642259120254856,PASS
left_skew,1.0,1,0.0,boot_remax_ridge,245,55,500,0.7233120206470949,0.723312020647095,0.9833333333333333,0.7142857142857143,0.7142857142857143,0.009026306361380576,1.1102230246251565e-16,0.008718452768057603,0.995650261252047,0.0,-0.012642259120254856,PASS
left_skew,1.0,1,0.0,boot_remax_no_ridge,245,55,500,0.7233120206470949,0.723312020647095,0.9833333333333333,0.7142857142857143,0.7142857142857143,0.009026306361380576,1.1102230246251565e-16,1.0641893523721582,0.5873733232659049,0.0,-0.012642259120254856,PASS
left_skew,1.0,1,0.0,boot_fixed,245,55,500,0.7233120206470949,0.723312020647095,0.9833333333333333,0.7142857142857143,0.7142857142857143,0.009026306361380576,1.1102230246251565e-16,1.064189352372158,0.5873733232659049,0.0,-0.012642259120254856,PASS
left_skew,1.0,2,0.0,analytical,255,45,500,0.7099811615778918,0.709981161577892,1.0,0.7142857142857143,0.7142857142857143,0.004304552707822484,2.220446049250313e-16,1.1574334976988534,0.5606173179874607,0.0,-0.016461560166655415,PASS
