policy,alpha,rep,delta,omega_estimator,n_calib,n_audit,n_eval,estimate,mean_ref,t_hat,truth_cvar,truth_mean,abs_error,alpha1_collapse_err,audit_W,audit_p,audit_g1,audit_g2,audit_decision
uniform,0.1,15,0.0,boot_remax_ridge,501,99,1000,0.04970508161040584,0.493262257413002,0.1,0.05000000000000001,0.5,0.0002949183895941676,0.0,0.34302884769407294,0.8423881174550439,0.061616161616161624,0.001369144816488032,PASS
uniform,0.1,15,0.0,boot_remax_no_ridge,501,99,1000,0.04970508161040584,0.493262257413002,0.1,0.05000000000000001,0.5,0.0002949183895941676,0.0,4.710693894688505,0.09486058919516616,0.061616161616161624,0.001369144816488032,PASS
uniform,0.1,15,0.0,boot_fixed,501,99,1000,0.04970508161040584,0.493262257413002,0.1,0.05000000000000001,0.5,0.0002949183895941676,0.0,3.082343985146425,0.21412999554412582,0.061616161616161624,0.001369144816488032,PASS
uniform,0.1,14,0.0,analytical,517,83,1000,0.06342983185319828,0.5066862249501525,0.11666666666666667,0.05000000000000001,0.5,0.013429831853198272,0.0,0.7739610323447386,0.6791043263493748,-0.015662650602409633,0.00018996500569565055,PASS
uniform,0.1,14,0.0,boot_remax_ridge,517,83,1000,0.06342983185319828,0.5066862249501525,0.11666666666666667,0.05000000000000001,0.5,0.013429831853198272,0.0,0.019130891465854276,0.9904801576218043,-0.015662650602409633,0.00018996500569565055,PASS
uniform,0.1,14,0.0,boot_remax_no_ridge,517,83,1000,0.06342983185319828,0.5066862249501525,0.11666666666666667,0.05000000000000001,0.5,0.013429831853198272,0.0,0.9395041265174924,0.6251572485202286,-0.015662650602409633,0.00018996500569565055,PASS
uniform,0.1,14,0.0,boot_fixed,517,83,1000,0.06342983185319828,0.5066862249501525,0.11666666666666667,0.05000000000000001,0.5,0.013429831853198272,0.0,0.800290848538334,0.6702225723205303,-0.015662650602409633,0.00018996500569565055,PASS
uniform,0.1,16,0.0,analytical,489,111,1000,0.05114562754915182,0.5209218989157993,0.1,0.05000000000000001,0.5,0.0011456275491518106,0.0,1.1625252619348345,0.5591918676667247,0.03513513513513512,0.0013889135003468406,PASS
uniform,0.1,16,0.0,boot_remax_ridge,489,111,1000,0.05114562754915182,0.5209218989157993,0.1,0.05000000000000001,0.5,0.0011456275491518106,0.0,0.1265226477770161,0.9386981373870139,0.03513513513513512,0.0013889135003468406,PASS
uniform,0.1,16,0.0,boot_remax_no_ridge,489,111,1000,0.05114562754915182,0.5209218989157993,0.1,0.05000000000000001,0.5,0.0011456275491518106,0.0,1.640717936087342,0.4402735819897988,0.03513513513513512,0.0013889135003468406,PASS
uniform,0.1,16,0.0,boot_fixed,489,111,1000,0.05114562754915182,0.5209218989157993,0.1,0.05000000000000001,0.5,0.0011456275491518106,0.0,1.1565214900775147,0.5608730199168865,0.03513513513513512,0.0013889135003468406,PASS
uniform,0.1,19,0.0,analytical,497,103,1000,0.04648515704963865,0.47908020808350255,0.08333333333333333,0.05000000000000001,0.5,0.003514842950361363,0.0,0.4180599371477858,0.8113709196496954,0.016504854368932034,0.0006541604135249211,PASS
uniform,0.1,19,0.0,boot_remax_ridge,497,103,1000,0.04648515704963865,0.47908020808350255,0.08333333333333333,0.05000000000000001,0.5,0.003514842950361363,0.0,0.02572681125535102,0.9872189743670805,0.016504854368932034,0.0006541604135249211,PASS
uniform,0.1,19,0.0,boot_remax_no_ridge,497,103,1000,0.04648515704963865,0.47908020808350255,0.08333333333333333,0.05000000000000001,0.5,0.003514842950361363,0.0,0.3071369371265524,0.857642040670163,0.016504854368932034,0.0006541604135249211,PASS
