estimator,policy,alpha,rep,est_real,est_calib_only,truth
plugin_ru_dual,right_skew,0.2,13,0.1609283907480842,0.15749433038509153,0.08833469969738249
direct_saddle,right_skew,0.05,14,0.033065992390658674,0.031236152489498292,0.04097252711860211
direct_saddle,right_skew,0.1,14,0.04979646541222199,0.04683116167104831,0.05966354426538299
direct_saddle,right_skew,0.2,14,0.08225614416530495,0.07818019962249635,0.08833469969738249
plugin_quantile,right_skew,0.05,14,0.12284961991696897,0.1135964139477969,0.04097252711860211
plugin_quantile,right_skew,0.1,14,0.149884835869062,0.14462063210701487,0.05966354426538299
plugin_quantile,right_skew,0.2,14,0.16748997763228637,0.16417067295456478,0.08833469969738249
plugin_ru_dual,right_skew,0.05,14,0.11914226876791897,0.11050474176505554,0.04097252711860211
plugin_ru_dual,right_skew,0.1,14,0.1486797984982946,0.14280209702537777,0.05966354426538299
plugin_ru_dual,right_skew,0.2,14,0.16600656591581395,0.16306771517935553,0.08833469969738249
direct_saddle,right_skew,0.05,15,0.03422995401561976,0.03417464454043935,0.04097252711860211
direct_saddle,right_skew,0.1,15,0.05374243862705862,0.05369372876099709,0.05966354426538299
direct_saddle,right_skew,0.2,15,0.08190163163139345,0.08237149141924813,0.08833469969738249
plugin_quantile,right_skew,0.05,15,0.13573466751134136,0.13504590014028767,0.04097252711860211
plugin_quantile,right_skew,0.1,15,0.14400676012525493,0.14366237643972812,0.05966354426538299
plugin_quantile,right_skew,0.2,15,0.15960136381739615,0.15910217375114322,0.08833469969738249
plugin_ru_dual,right_skew,0.05,15,0.13500543463480746,0.13414812240013227,0.04097252711860211
plugin_ru_dual,right_skew,0.1,15,0.14308928337467836,0.14249655712952686,0.05966354426538299
plugin_ru_dual,right_skew,0.2,15,0.1580680673305899,0.15763527044038522,0.08833469969738249
direct_saddle,right_skew,0.05,16,0.041968776727101996,0.04020078710578648,0.04097252711860211
direct_saddle,right_skew,0.1,16,0.060665035620028514,0.05805831145713218,0.05966354426538299
direct_saddle,right_skew,0.2,16,0.08782867013173525,0.08517715686233995,0.08833469969738249
plugin_quantile,right_skew,0.05,16,0.11986494944031571,0.11635869533824587,0.04097252711860211
plugin_quantile,right_skew,0.1,16,0.13302373245209417,0.12955956173912617,0.05966354426538299
plugin_quantile,right_skew,0.2,16,0.1551799618803401,0.15127793010626536,0.08833469969738249
plugin_ru_dual,right_skew,0.05,16,0.11780154418184559,0.11429529007977574,0.04097252711860211
plugin_ru_dual,right_skew,0.1,16,0.13242089545262753,0.1292894087344022,0.05966354426538299
plugin_ru_dual,right_skew,0.2,16,0.15395464307374448,0.14970271783771114,0.08833469969738249
direct_saddle,right_skew,0.05,17,0.041225156360577414,0.04167017697485281,0.04097252711860211
direct_saddle,right_skew,0.1,17,0.05808616878156228,0.05820115329143889,0.05966354426538299
direct_saddle,right_skew,0.2,17,0.08633325098469188,0.0860206705426271,0.08833469969738249
plugin_quantile,right_skew,0.05,17,0.11972343111078995,0.12238745968246885,0.04097252711860211
plugin_quantile,right_skew,0.1,17,0.13255807699865835,0.13394091978194347,0.05966354426538299
plugin_quantile,right_skew,0.2,17,0.14768929821990523,0.14795867983580926,0.08833469969738249
plugin_ru_dual,right_skew,0.05,17,0.11807708086152656,0.11881768737288154,0.04097252711860211
plugin_ru_dual,right_skew,0.1,17,0.13042615518894665,0.13169319448557032,0.05966354426538299
plugin_ru_dual,right_skew,0.2,17,0.14698589181552357,0.14718438856327776,0.08833469969738249
direct_saddle,right_skew,0.05,18,0.034699387832766486,0.03248876448325777,0.04097252711860211
direct_saddle,right_skew,0.1,18,0.05396147441857961,0.05041033255715484,0.05966354426538299
direct_saddle,right_skew,0.2,18,0.08612035377714039,0.08056849312511843,0.08833469969738249
plugin_quantile,right_skew,0.05,18,0.12208876367192172,0.1228866406570473,0.04097252711860211
plugin_quantile,right_skew,0.1,18,0.13405762983460373,0.12965904277813053,0.05966354426538299
plugin_quantile,right_skew,0.2,18,0.15687514575332165,0.14762450973417143,0.08833469969738249
plugin_ru_dual,right_skew,0.05,18,0.12130421578761375,0.12056933952199092,0.04097252711860211
plugin_ru_dual,right_skew,0.1,18,0.13385329857999045,0.1281403659923331,0.05966354426538299
plugin_ru_dual,right_skew,0.2,18,0.15673193566663848,0.14753348086716783,0.08833469969738249
direct_saddle,right_skew,0.05,19,0.033599074525006795,0.03267890319670286,0.04097252711860211
direct_saddle,right_skew,0.1,19,0.05172165115200813,0.049380325174771714,0.05966354426538299
direct_saddle,right_skew,0.2,19,0.08012364570738273,0.07655114199920121,0.08833469969738249
plugin_quantile,right_skew,0.05,19,0.11364337614497934,0.11099363922026152,0.04097252711860211
plugin_quantile,right_skew,0.1,19,0.13112494346393813,0.12918319832812028,0.05966354426538299
plugin_quantile,right_skew,0.2,19,0.1613191843324236,0.15488901665266427,0.08833469969738249
plugin_ru_dual,right_skew,0.05,19,0.11194331930011359,0.1092526803385399,0.04097252711860211
plugin_ru_dual,right_skew,0.1,19,0.1309716596500568,0.12882089113167347,0.05966354426538299
plugin_ru_dual,right_skew,0.2,19,0.16099999603273837,0.1547019826776143,0.08833469969738249
direct_saddle,left_skew,0.05,0,0.3319594566976188,0.34227795041216386,0.3431709999746847
direct_saddle,left_skew,0.1,0,0.3978988765241636,0.40355466584415817,0.4000320738436575
direct_saddle,left_skew,0.2,0,0.46487683118396567,0.4675982183191607,0.4685343113273678
plugin_quantile,left_skew,0.05,0,0.4828792052421276,0.4970312510451869,0.3431709999746847
plugin_quantile,left_skew,0.1,0,0.5188817725228069,0.5203204532584289,0.4000320738436575
plugin_quantile,left_skew,0.2,0,0.5561892395104141,0.5540497090468804,0.4685343113273678
plugin_ru_dual,left_skew,0.05,0,0.4827977133899573,0.49605334881914265,0.3431709999746847
plugin_ru_dual,left_skew,0.1,0,0.5180203573126826,0.5197359215087016,0.4000320738436575
plugin_ru_dual,left_skew,0.2,0,0.5558362543224019,0.5535370937876957,0.4685343113273678
direct_saddle,left_skew,0.05,1,0.3345760406345168,0.3468169812686101,0.3431709999746847
direct_saddle,left_skew,0.1,1,0.3859527778119559,0.39702801138753585,0.4000320738436575
direct_saddle,left_skew,0.2,1,0.4497667764567377,0.4598987086928696,0.4685343113273678
plugin_quantile,left_skew,0.05,1,0.41804979275951515,0.43307053273331353,0.3431709999746847
plugin_quantile,left_skew,0.1,1,0.4481712810042066,0.4629303605122102,0.4000320738436575
plugin_quantile,left_skew,0.2,1,0.5243107918169376,0.540292283879434,0.4685343113273678
plugin_ru_dual,left_skew,0.05,1,0.41719265792715404,0.4313562630685913,0.3431709999746847
plugin_ru_dual,left_skew,0.1,1,0.44775170182672797,0.4629303605122102,0.4000320738436575
plugin_ru_dual,left_skew,0.2,1,0.5241522907373714,0.540127858996471,0.4685343113273678
direct_saddle,left_skew,0.05,3,0.3606027207367108,0.3602815151973944,0.3431709999746847
direct_saddle,left_skew,0.1,3,0.4009592325337282,0.4018663692570906,0.4000320738436575
direct_saddle,left_skew,0.2,3,0.45571981936882694,0.45738366024814386,0.4685343113273678
plugin_quantile,left_skew,0.05,3,0.46904014008253353,0.4796591459728639,0.3431709999746847
plugin_quantile,left_skew,0.1,3,0.5126930748233932,0.5226281695870741,0.4000320738436575
plugin_quantile,left_skew,0.2,3,0.5525632044252679,0.5566818656737449,0.4685343113273678
plugin_ru_dual,left_skew,0.05,3,0.46737311107186624,0.47902124816420044,0.3431709999746847
plugin_ru_dual,left_skew,0.1,3,0.5101890094362741,0.5196812399125433,0.4000320738436575
plugin_ru_dual,left_skew,0.2,3,0.5520695364230958,0.5561687756518322,0.4685343113273678
direct_saddle,left_skew,0.05,2,0.35503262706923133,0.3628699135607546,0.3431709999746847
direct_saddle,left_skew,0.1,2,0.4062301880455771,0.4132026441043432,0.4000320738436575
direct_saddle,left_skew,0.2,2,0.4681460639554792,0.4750997651523084,0.4685343113273678
plugin_quantile,left_skew,0.05,2,0.47903434722419225,0.49802506774419814,0.3431709999746847
plugin_quantile,left_skew,0.1,2,0.5015996070211685,0.517660962867685,0.4000320738436575
plugin_quantile,left_skew,0.2,2,0.5467782109714386,0.5584462017136717,0.4685343113273678
plugin_ru_dual,left_skew,0.05,2,0.4749853191423942,0.4927763276381636,0.3431709999746847
plugin_ru_dual,left_skew,0.1,2,0.5009578143651052,0.5169507855614074,0.4000320738436575
plugin_ru_dual,left_skew,0.2,2,0.5467782109714387,0.5583907229998016,0.4685343113273678
direct_saddle,left_skew,0.05,5,0.3665467988699779,0.3636890686646251,0.3431709999746847
direct_saddle,left_skew,0.1,5,0.4141814883106284,0.4112515155258677,0.4000320738436575
direct_saddle,left_skew,0.2,5,0.4762501769289445,0.4711156428783831,0.4685343113273678
plugin_quantile,left_skew,0.05,5,0.46016897718924,0.45393787157099813,0.3431709999746847
plugin_quantile,left_skew,0.1,5,0.513735511368504,0.5079572053229127,0.4000320738436575
plugin_quantile,left_skew,0.2,5,0.5589889602887893,0.5565952605802604,0.4685343113273678
plugin_ru_dual,left_skew,0.05,5,0.46013040459094023,0.45372078015173145,0.3431709999746847
plugin_ru_dual,left_skew,0.1,5,0.5125855188763934,0.5069403355539899,0.4000320738436575
plugin_ru_dual,left_skew,0.2,5,0.5588591008991717,0.5564195684648953,0.4685343113273678
direct_saddle,left_skew,0.05,4,0.35953445644507503,0.35904724055405124,0.3431709999746847
direct_saddle,left_skew,0.1,4,0.41884416853245177,0.4187102599356104,0.4000320738436575
direct_saddle,left_skew,0.2,4,0.4844929596085368,0.4854816212049512,0.4685343113273678
plugin_quantile,left_skew,0.05,4,0.4619738153549679,0.4653389396058907,0.3431709999746847
plugin_quantile,left_skew,0.1,4,0.5117993215522312,0.5121238972027693,0.4000320738436575
plugin_quantile,left_skew,0.2,4,0.5556961240240819,0.5572408616991447,0.4685343113273678
plugin_ru_dual,left_skew,0.05,4,0.4614908937476523,0.4650974788022329,0.3431709999746847
plugin_ru_dual,left_skew,0.1,4,0.5098047714026244,0.5105987834727005,0.4000320738436575
plugin_ru_dual,left_skew,0.2,4,0.5551297842778741,0.5562214942412017,0.4685343113273678
direct_saddle,left_skew,0.05,7,0.3383780375537181,0.3377948928154417,0.3431709999746847
direct_saddle,left_skew,0.1,7,0.3975571165213732,0.3971908913225388,0.4000320738436575
direct_saddle,left_skew,0.2,7,0.4712158846805771,0.4714647683280668,0.4685343113273678
plugin_quantile,left_skew,0.05,7,0.4521995229629869,0.45085400749762244,0.3431709999746847
plugin_quantile,left_skew,0.1,7,0.5089404056635002,0.5071184424474156,0.4000320738436575
plugin_quantile,left_skew,0.2,7,0.566548194268702,0.5674895110053456,0.4685343113273678
plugin_ru_dual,left_skew,0.05,7,0.4494220684296384,0.44789326120117745,0.3431709999746847
plugin_ru_dual,left_skew,0.1,7,0.508778661192703,0.5069824692614857,0.4000320738436575
plugin_ru_dual,left_skew,0.2,7,0.5651766344332911,0.5659084615556353,0.4685343113273678
direct_saddle,left_skew,0.05,6,0.3606387211188598,0.3672369593154164,0.3431709999746847
direct_saddle,left_skew,0.1,6,0.40541590851050846,0.414262814613534,0.4000320738436575
direct_saddle,left_skew,0.2,6,0.46290173620039116,0.47362196804663703,0.4685343113273678
plugin_quantile,left_skew,0.05,6,0.45870601527485727,0.4687805527944993,0.3431709999746847
plugin_quantile,left_skew,0.1,6,0.49335439126784536,0.5074624163798681,0.4000320738436575
plugin_quantile,left_skew,0.2,6,0.5439668224563551,0.5551138403126754,0.4685343113273678
plugin_ru_dual,left_skew,0.05,6,0.45437826506039647,0.46398993353698625,0.3431709999746847
plugin_ru_dual,left_skew,0.1,6,0.4933543912678453,0.5067821792800804,0.4000320738436575
plugin_ru_dual,left_skew,0.2,6,0.5439100636719407,0.5548714579571623,0.4685343113273678
direct_saddle,left_skew,0.05,8,0.36193540644833533,0.3557984441199795,0.3431709999746847
direct_saddle,left_skew,0.1,8,0.413378355034832,0.40488610057894503,0.4000320738436575
direct_saddle,left_skew,0.2,8,0.4788120881008968,0.46997497055112597,0.4685343113273678
plugin_quantile,left_skew,0.05,8,0.487451646685871,0.488997337059654,0.3431709999746847
plugin_quantile,left_skew,0.1,8,0.5228867549140387,0.5143985238258992,0.4000320738436575
plugin_quantile,left_skew,0.2,8,0.5563809147212894,0.551631758850022,0.4685343113273678
plugin_ru_dual,left_skew,0.05,8,0.4870941564956712,0.4868523959184552,0.3431709999746847
plugin_ru_dual,left_skew,0.1,8,0.5218910560166925,0.514338908290854,0.4000320738436575
plugin_ru_dual,left_skew,0.2,8,0.5563809147212893,0.5503512331455489,0.4685343113273678
direct_saddle,left_skew,0.05,9,0.3447312394885772,0.34644296535239116,0.3431709999746847
direct_saddle,left_skew,0.1,9,0.4029016041783746,0.4023886302231972,0.4000320738436575
direct_saddle,left_skew,0.2,9,0.47371569474378694,0.47136963874212107,0.4685343113273678
plugin_quantile,left_skew,0.05,9,0.4770634515773242,0.481296535946677,0.3431709999746847
plugin_quantile,left_skew,0.1,9,0.5101840978962288,0.5171001146418309,0.4000320738436575
plugin_quantile,left_skew,0.2,9,0.5661284131735431,0.5696300755191941,0.4685343113273678
plugin_ru_dual,left_skew,0.05,9,0.4769126664770799,0.4811719743421274,0.3431709999746847
plugin_ru_dual,left_skew,0.1,9,0.5099100143444367,0.516826031090039,0.4000320738436575
plugin_ru_dual,left_skew,0.2,9,0.5655351390723016,0.569053055502918,0.4685343113273678
direct_saddle,left_skew,0.05,11,0.3446675908277832,0.34808526714904453,0.3431709999746847
direct_saddle,left_skew,0.1,11,0.4066220381357808,0.4078782897747018,0.4000320738436575
direct_saddle,left_skew,0.2,11,0.4737431188131752,0.47351805600167185,0.4685343113273678
plugin_quantile,left_skew,0.05,11,0.4471957582252591,0.45709334722049244,0.3431709999746847
plugin_quantile,left_skew,0.1,11,0.48983297924619795,0.4982172386578268,0.4000320738436575
plugin_quantile,left_skew,0.2,11,0.5538936382745008,0.5565559924839799,0.4685343113273678
plugin_ru_dual,left_skew,0.05,11,0.4462217407642001,0.4566744212958809,0.3431709999746847
plugin_ru_dual,left_skew,0.1,11,0.4893235231235202,0.4974762115702955,0.4000320738436575
plugin_ru_dual,left_skew,0.2,11,0.5525027884599427,0.5556529049961559,0.4685343113273678
direct_saddle,left_skew,0.05,10,0.35870582712526056,0.35053842704951305,0.3431709999746847
direct_saddle,left_skew,0.1,10,0.4108178932078125,0.40271515831271887,0.4000320738436575
direct_saddle,left_skew,0.2,10,0.4744114259256148,0.46874546533090916,0.4685343113273678
plugin_quantile,left_skew,0.05,10,0.4968000086198112,0.49251722438202683,0.3431709999746847
plugin_quantile,left_skew,0.1,10,0.5286878043537613,0.5183839338729358,0.4000320738436575
plugin_quantile,left_skew,0.2,10,0.5707370097834616,0.5590752065753879,0.4685343113273678
plugin_ru_dual,left_skew,0.05,10,0.49583763611136994,0.4915753278844035,0.3431709999746847
plugin_ru_dual,left_skew,0.1,10,0.5285667700191308,0.518316692575919,0.4000320738436575
plugin_ru_dual,left_skew,0.2,10,0.5702055686048967,0.5587841792633166,0.4685343113273678
direct_saddle,left_skew,0.05,13,0.33585783461820873,0.3419138553757287,0.3431709999746847
direct_saddle,left_skew,0.1,13,0.39082956273374414,0.3952230840700167,0.4000320738436575
direct_saddle,left_skew,0.2,13,0.4676169476495471,0.4697880487317875,0.4685343113273678
plugin_quantile,left_skew,0.05,13,0.4632305700116902,0.4762454925729106,0.3431709999746847
plugin_quantile,left_skew,0.1,13,0.4999569863678268,0.5079539492530901,0.4000320738436575
plugin_quantile,left_skew,0.2,13,0.5629742709925964,0.5687731809950772,0.4685343113273678
plugin_ru_dual,left_skew,0.05,13,0.4608269469284768,0.47376367900715466,0.3431709999746847
plugin_ru_dual,left_skew,0.1,13,0.4993911962776381,0.5069482818488978,0.4000320738436575
plugin_ru_dual,left_skew,0.2,13,0.5604831431839096,0.566052020308619,0.4685343113273678
direct_saddle,left_skew,0.05,14,0.3601993572170541,0.36310774300919046,0.3431709999746847
direct_saddle,left_skew,0.1,14,0.4078143437606039,0.409371898981075,0.4000320738436575
direct_saddle,left_skew,0.2,14,0.4782207974617891,0.4778831553524262,0.4685343113273678
plugin_quantile,left_skew,0.05,14,0.43360601723506276,0.4448204988120969,0.3431709999746847
plugin_quantile,left_skew,0.1,14,0.493262469072321,0.5004205880136299,0.4000320738436575
plugin_quantile,left_skew,0.2,14,0.5577386034394025,0.5607462533687558,0.4685343113273678
plugin_ru_dual,left_skew,0.05,14,0.43332522514813315,0.4446794522044013,0.3431709999746847
plugin_ru_dual,left_skew,0.1,14,0.4916925951779151,0.49875601387270885,0.4000320738436575
plugin_ru_dual,left_skew,0.2,14,0.5576052844186637,0.5606500548384922,0.4685343113273678
direct_saddle,left_skew,0.05,12,0.34131140765479273,0.3500465971801237,0.3431709999746847
direct_saddle,left_skew,0.1,12,0.3960024646352884,0.40115498966389274,0.4000320738436575
direct_saddle,left_skew,0.2,12,0.4624949169524428,0.4659281831996829,0.4685343113273678
plugin_quantile,left_skew,0.05,12,0.4479691366949137,0.4665109957616811,0.3431709999746847
plugin_quantile,left_skew,0.1,12,0.49580244073623037,0.5094909844439726,0.4000320738436575
plugin_quantile,left_skew,0.2,12,0.5480907302571016,0.5531999286825897,0.4685343113273678
plugin_ru_dual,left_skew,0.05,12,0.446786710618682,0.46617963040688026,0.3431709999746847
plugin_ru_dual,left_skew,0.1,12,0.4947342441591277,0.5086206020478149,0.4000320738436575
plugin_ru_dual,left_skew,0.2,12,0.5471418881251288,0.5530126274433962,0.4685343113273678
direct_saddle,left_skew,0.05,15,0.3663151686885021,0.36800400858594273,0.3431709999746847
direct_saddle,left_skew,0.1,15,0.4099323702550459,0.4131141325299224,0.4000320738436575
direct_saddle,left_skew,0.2,15,0.47084239098654906,0.47539718418445354,0.4685343113273678
plugin_quantile,left_skew,0.05,15,0.4802694168277066,0.4889323197843602,0.3431709999746847
plugin_quantile,left_skew,0.1,15,0.5068988467401756,0.5134007363029751,0.4000320738436575
plugin_quantile,left_skew,0.2,15,0.5564971324405326,0.5654447314627212,0.4685343113273678
plugin_ru_dual,left_skew,0.05,15,0.47887307071752183,0.4869671221402612,0.3431709999746847
plugin_ru_dual,left_skew,0.1,15,0.505446593942693,0.51253346989899,0.4000320738436575
plugin_ru_dual,left_skew,0.2,15,0.5563914495187935,0.5652976962120292,0.4685343113273678
direct_saddle,left_skew,0.05,16,0.32326412925075093,0.32215851635373977,0.3431709999746847
direct_saddle,left_skew,0.1,16,0.38072147092583475,0.37989859511358115,0.4000320738436575
direct_saddle,left_skew,0.2,16,0.4532494016936266,0.45333524459191027,0.4685343113273678
plugin_quantile,left_skew,0.05,16,0.4654778752639789,0.475650921828814,0.3431709999746847
plugin_quantile,left_skew,0.1,16,0.5074991745922747,0.5120633828903968,0.4000320738436575
plugin_quantile,left_skew,0.2,16,0.5500084954372517,0.5529174719946554,0.4685343113273678
plugin_ru_dual,left_skew,0.05,16,0.46517869031381803,0.47532872265171766,0.3431709999746847
plugin_ru_dual,left_skew,0.1,16,0.5074814247201607,0.512063382890397,0.4000320738436575
plugin_ru_dual,left_skew,0.2,16,0.5494834936802999,0.5522725762379933,0.4685343113273678
direct_saddle,left_skew,0.05,18,0.34341041262398686,0.34492181819680967,0.3431709999746847
direct_saddle,left_skew,0.1,18,0.4037686980243851,0.40489738376766704,0.4000320738436575
direct_saddle,left_skew,0.2,18,0.4750854253578138,0.47607842181224846,0.4685343113273678
plugin_quantile,left_skew,0.05,18,0.45887542881932886,0.46973117969564754,0.3431709999746847
plugin_quantile,left_skew,0.1,18,0.48294349843767537,0.4890926950265015,0.4000320738436575
plugin_quantile,left_skew,0.2,18,0.5471288481768621,0.5485707805869129,0.4685343113273678
plugin_ru_dual,left_skew,0.05,18,0.4560752618099009,0.46693514246823364,0.3431709999746847
plugin_ru_dual,left_skew,0.1,18,0.48285255661345705,0.4886379859054102,0.4000320738436575
plugin_ru_dual,left_skew,0.2,18,0.5466933480906893,0.5482540532515146,0.4685343113273678
direct_saddle,left_skew,0.05,17,0.30482081773769093,0.3131025781774467,0.3431709999746847
direct_saddle,left_skew,0.1,17,0.3677730324415605,0.37644694541484136,0.4000320738436575
direct_saddle,left_skew,0.2,17,0.4407989246179376,0.449831109842128,0.4685343113273678
plugin_quantile,left_skew,0.05,17,0.3854213014615443,0.3950899020431372,0.3431709999746847
plugin_quantile,left_skew,0.1,17,0.4469568636952199,0.4586131384257443,0.4000320738436575
plugin_quantile,left_skew,0.2,17,0.4969232217328192,0.5059751692667889,0.4685343113273678
plugin_ru_dual,left_skew,0.05,17,0.38488661093881404,0.3942201399384433,0.3431709999746847
plugin_ru_dual,left_skew,0.1,17,0.44582143773120375,0.4558116119987724,0.4000320738436575
plugin_ru_dual,left_skew,0.2,17,0.4967521486201922,0.5056169050046938,0.4685343113273678
direct_saddle,left_skew,0.05,19,0.350870686615374,0.3638183288432942,0.3431709999746847
direct_saddle,left_skew,0.1,19,0.4111151312897673,0.4177394597721632,0.4000320738436575
direct_saddle,left_skew,0.2,19,0.47618243165798024,0.47901384822758436,0.4685343113273678
plugin_quantile,left_skew,0.05,19,0.4557553807589063,0.46410326113171896,0.3431709999746847
plugin_quantile,left_skew,0.1,19,0.4969557168850895,0.5057016428543709,0.4000320738436575
plugin_quantile,left_skew,0.2,19,0.565323604743409,0.5689254078182626,0.4685343113273678
plugin_ru_dual,left_skew,0.05,19,0.45484532231420877,0.463344879094471,0.3431709999746847
plugin_ru_dual,left_skew,0.1,19,0.49695571688508944,0.5051767111854307,0.4000320738436575
plugin_ru_dual,left_skew,0.2,19,0.5631230658737324,0.5666619964094524,0.4685343113273678
direct_saddle,tail_heavy,0.05,0,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,0,0.006983997286894866,0.008819798031460088,0.008184178458267011
direct_saddle,tail_heavy,0.2,0,0.03411163802993834,0.04020073654048961,0.03225535810568046
plugin_quantile,tail_heavy,0.05,0,0.04555642967255647,0.057755513919836285,0.002053632378219312
plugin_quantile,tail_heavy,0.1,0,0.061158771326813105,0.07903237992380738,0.008184178458267011
plugin_quantile,tail_heavy,0.2,0,0.0912725948598813,0.10831363455038291,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,0,0.045523187970778894,0.05516393943515829,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,0,0.061090636281551564,0.07670490410765932,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,0,0.09118884313246334,0.10806114620064779,0.03225535810568046
direct_saddle,tail_heavy,0.05,2,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,2,0.006063761720044801,0.00688516409100948,0.008184178458267011
direct_saddle,tail_heavy,0.2,2,0.02589737360309821,0.028553303468843293,0.03225535810568046
plugin_quantile,tail_heavy,0.05,2,0.0431094670001784,0.04428485384169005,0.002053632378219312
plugin_quantile,tail_heavy,0.1,2,0.04992268613526532,0.05334551001667934,0.008184178458267011
plugin_quantile,tail_heavy,0.2,2,0.075280747656224,0.08076388723842433,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,2,0.0406620349258069,0.041693560440042535,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,2,0.049590520297122784,0.052110184591045765,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,2,0.07497914316976437,0.08037611004154765,0.03225535810568046
direct_saddle,tail_heavy,0.05,1,0.0,0.00045247708508247553,0.002053632378219312
direct_saddle,tail_heavy,0.1,1,0.007909361897085295,0.009990385434231745,0.008184178458267011
direct_saddle,tail_heavy,0.2,1,0.03394959553089458,0.03817226309025351,0.03225535810568046
plugin_quantile,tail_heavy,0.05,1,0.039334081819394046,0.04053289618246348,0.002053632378219312
plugin_quantile,tail_heavy,0.1,1,0.04529041616211177,0.06272798540404997,0.008184178458267011
plugin_quantile,tail_heavy,0.2,1,0.09182076883576107,0.10361527085287711,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,1,0.03386806429660308,0.03869135395556239,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,1,0.045036846676452885,0.06265633666586029,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,1,0.09138594684828946,0.10326460795975491,0.03225535810568046
direct_saddle,tail_heavy,0.05,3,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,3,0.0074977698125196016,0.007981577015014603,0.008184178458267011
direct_saddle,tail_heavy,0.2,3,0.030183217053280163,0.03165812866930909,0.03225535810568046
plugin_quantile,tail_heavy,0.05,3,0.04954041792231623,0.05316663505987005,0.002053632378219312
plugin_quantile,tail_heavy,0.1,3,0.06949387207812338,0.07426206724632058,0.008184178458267011
plugin_quantile,tail_heavy,0.2,3,0.09237510558461938,0.09904973318980538,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,3,0.04867742443447689,0.05289213631246854,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,3,0.06922957612834396,0.07385168251908772,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,3,0.09235298225014217,0.09903350941118882,0.03225535810568046
direct_saddle,tail_heavy,0.05,7,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,7,0.008434180371228252,0.00921001071365557,0.008184178458267011
direct_saddle,tail_heavy,0.2,7,0.03624538635285013,0.0383919058141028,0.03225535810568046
plugin_quantile,tail_heavy,0.05,7,0.05840607957541238,0.06297439012021641,0.002053632378219312
plugin_quantile,tail_heavy,0.1,7,0.06929323025621616,0.07424469691166807,0.008184178458267011
plugin_quantile,tail_heavy,0.2,7,0.09875708562595709,0.10291043660488797,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,7,0.0584060795754124,0.0619270271733273,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,7,0.06883582466479245,0.07394419802368353,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,7,0.09870327975230604,0.10280008889253175,0.03225535810568046
direct_saddle,tail_heavy,0.05,4,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,4,0.006088639769665305,0.007052202782317964,0.008184178458267011
direct_saddle,tail_heavy,0.2,4,0.028067848961366687,0.03178518422727346,0.03225535810568046
plugin_quantile,tail_heavy,0.05,4,0.04158264233899775,0.0540884794921137,0.002053632378219312
plugin_quantile,tail_heavy,0.1,4,0.07683945628082642,0.08635324264128022,0.008184178458267011
plugin_quantile,tail_heavy,0.2,4,0.1026623681510949,0.10741926133132179,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,4,0.041522730135919686,0.053350822933445737,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,4,0.07571655340008064,0.08351950993436824,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,4,0.10182308597572368,0.10682049638780355,0.03225535810568046
direct_saddle,tail_heavy,0.05,6,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,6,0.008684247764947542,0.007006249590887316,0.008184178458267011
direct_saddle,tail_heavy,0.2,6,0.035730305117876296,0.030051835136427882,0.03225535810568046
plugin_quantile,tail_heavy,0.05,6,0.040533444742570895,0.04103708340129926,0.002053632378219312
plugin_quantile,tail_heavy,0.1,6,0.048327135923095774,0.04894978158976847,0.008184178458267011
plugin_quantile,tail_heavy,0.2,6,0.08474551029433275,0.07516787140349235,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,6,0.0396722181987291,0.040391163493417925,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,6,0.047405685863153676,0.04710688146988431,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,6,0.0842819968031561,0.07494831238135599,0.03225535810568046
direct_saddle,tail_heavy,0.05,8,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,8,0.009709595678376079,0.010616471385535915,0.008184178458267011
direct_saddle,tail_heavy,0.2,8,0.033580109228671814,0.03482928163545079,0.03225535810568046
