n_eval,audit,W
1000,xf,3.7740514054577385
1000,xf,3.3044176672193744
1000,xf,1.8837058519925336
1000,xf,1.5013996370339262
1000,xf,1.7574839867646155
1000,xf,0.2720998645270214
1000,xf,1.2648773224262362
1000,xf,3.2753494087494053
1000,xf,0.28367559726634795
1000,xf,0.9539348196909188
1000,xf,5.168147749175649
1000,xf,1.170471133609708
1000,xf,4.223164295030107
1000,xf,2.3231774435577246
1000,xf,0.8179443574215778
1000,xf,0.9784789177726816
1000,xf,0.9087167877101203
1000,xf,3.9109249525450904
1000,xf,2.114154957308658
1000,xf,1.1540397331581769
1000,xf,1.2373868523447684
1000,xf,2.4752538245281146
1000,xf,13.079605318701448
1000,xf,0.7967525875849362
1000,xf,0.5370607159629754
1000,xf,0.008213013128922104
1000,xf,6.244758202206251
1000,xf,5.1246442613158685
1000,xf,2.0138771637924693
1000,xf,1.033989963226342
1000,xf,0.2975842939644329
1000,xf,0.24415280540031814
1000,xf,1.6188933881051284
1000,xf,1.319719433811931
1000,xf,0.19871888301577162
1000,xf,0.6512294833547663
1000,xf,0.5947057779313121
1000,xf,0.1026359966398528
1000,xf,0.4769344869345721
1000,xf,0.2350833754624257
1000,xf,1.2482365689815167
1000,xf,2.2252030017469266
1000,xf,0.40294860703376134
1000,xf,1.2105950602380369
1000,xf,1.593348885930721
1000,xf,0.23489735413492632
1000,xf,2.3697886888137587
1000,xf,0.8203954396404199
1000,xf,1.544059863958144
1000,xf,3.0783881106145667
1000,xf,1.8696474171160573
1000,xf,0.4833931880288734
1000,xf,2.84659039169544
1000,xf,0.02839774902338872
1000,xf,0.8097259658641192
1000,xf,0.24473435770287785
1000,xf,1.61639533210505
1000,xf,2.6773048298007582
1000,xf,0.07679127811524221
1000,xf,0.5803634989769486
1000,xf,2.1801811094028887
1000,xf,10.231171749318408
1000,xf,2.5954617648970815
1000,xf,5.41929879233503
1000,xf,0.3765422563548542
1000,xf,1.2834134960322272
1000,xf,2.204029547093511
1000,xf,0.02829802376316314
1000,xf,0.015356642607651686
1000,xf,1.404393792458055
1000,xf,1.5539606854385508
1000,xf,5.9597740909346255
1000,xf,1.987110786595849
1000,xf,0.7359464685724844
1000,xf,0.5888320894089736
1000,xf,5.516609332351287
1000,xf,0.5443924318265108
1000,xf,1.4392796787335966
1000,xf,0.23816805251931464
1000,xf,0.7116271081153653
1000,xf,1.8043278294597864
1000,xf,0.783150232801031
1000,xf,1.8447026041236447
1000,xf,1.0138856490234072
1000,xf,0.08986033578360733
1000,xf,0.5310129528880997
1000,xf,1.0494569594930065
1000,xf,0.8167566710789453
1000,xf,2.695206693157352
1000,xf,2.7895657438879944
1000,xf,0.7764105185841378
1000,xf,1.8610419221596226
1000,xf,1.7962041028049032
1000,xf,1.6269272309016987
1000,xf,1.1781711725329003
1000,xf,0.9548739041205216
1000,xf,2.130861687306087
1000,xf,0.7860995260837015
1000,xf,3.8439023659918634
1000,xf,1.8208501131184762
1000,xf,2.6953767926621217
1000,xf,1.7557384258906232
1000,xf,2.209764143942338
1000,xf,0.09177140297084203
1000,xf,1.333611650004733
1000,xf,0.25880394786661765
1000,xf,1.2747665367206653
1000,xf,0.7586812519048058
1000,xf,3.0987834598648973
1000,xf,0.4555800917191557
1000,xf,2.324376740704111
1000,xf,5.3127261755304005
1000,xf,2.100099624235241
1000,xf,0.6245120256299533
1000,xf,3.5621791513922467
1000,xf,4.966978826616927
1000,xf,1.5523201612882216
1000,xf,0.19132854126516224
1000,xf,1.8686711332845398
1000,xf,0.1883540959530782
1000,xf,0.021329657769748985
1000,xf,1.728164581005922
2500,naive,8.869857797502036
2500,naive,1.5957329061979781
2500,naive,3.6761051937114346
2500,naive,31.629651697843457
2500,naive,2.4265830238625634
2500,naive,5.30951773350563
2500,naive,2.114469912462321
2500,naive,7.543014880326301
2500,naive,11.582813400297757
2500,naive,0.6366209125458482
2500,naive,0.5181479329854094
2500,naive,9.295754287138408
2500,naive,0.49832633927026637
2500,naive,5.153125305318159
2500,naive,14.594685444564892
2500,naive,8.37593289001771
2500,naive,24.115897969854387
2500,naive,42.7722981668364
2500,naive,6.60377030886773
2500,naive,9.44919918573559
2500,naive,6.022300757766296
2500,naive,5.818625600127417
2500,naive,15.462468504504995
2500,naive,11.537559317253955
2500,naive,0.2957398549729761
2500,naive,1.0219035461333377
2500,naive,5.679984554330638
2500,naive,1.2935381791150466
2500,naive,22.75162968308923
2500,naive,7.348300384342236
2500,naive,5.571964283616602
2500,naive,0.9372857423030073
2500,naive,11.81079597103509
2500,naive,24.15112388001102
2500,naive,17.647585627435525
2500,naive,18.17779871140833
2500,naive,6.170456173269268
2500,naive,8.90079461123345
2500,naive,15.19723943486438
2500,naive,3.31645085683211
2500,naive,0.008339807318703764
2500,naive,23.440609446461785
2500,naive,7.691541137474996
2500,naive,0.8051395998210719
2500,naive,3.6629553322103834
2500,naive,3.446510717120906
